GeoFips,GeoName,Year,BEA Population
8000,Colorado,1988,3262280
9000,Connecticut,1988,3271954
10000,Delaware,1988,647621
11000,District of Columbia,1988,630432
12000,Florida,1988,12306400
13000,Georgia,1988,6316139
15000,Hawaii ,1988,1079827
16000,Idaho,1988,985661
17000,Illinois,1988,11390186
18000,Indiana,1988,5491733
19000,Iowa,1988,2768393
20000,Kansas,1988,2461995
21000,Kentucky,1988,3680002
22000,Louisiana,1988,4288859
23000,Maine,1988,1203840
24000,Maryland,1988,4657903
25000,Massachusetts,1988,5979983
26000,Michigan,1988,9218002
27000,Minnesota,1988,4296163
28000,Mississippi,1988,2580349
29000,Missouri,1988,5081737
30000,Montana,1988,800200
31000,Nebraska,1988,1571477
32000,Nevada,1988,1075023
33000,New Hampshire,1988,1082576
34000,New Jersey,1988,7712333
35000,New Mexico,1988,1490336
36000,New York,1988,17941309
37000,North Carolina,1988,6480591
38000,North Dakota,1988,655330
39000,Ohio,1988,10798554
40000,Oklahoma,1988,3167064
41000,Oregon,1988,2741297
42000,Pennsylvania,1988,11845755
44000,Rhode Island,1988,996407
45000,South Carolina,1988,3412097
46000,South Dakota,1988,698160
47000,Tennessee,1988,4822438
48000,Texas,1988,16667040
49000,Utah,1988,1689372
50000,Vermont,1988,549763
51000,Virginia,1988,6036908
53000,Washington,1988,4639894
54000,West Virginia,1988,1830213
55000,Wisconsin,1988,4822391
56000,Wyoming,1988,465103
91000,New England,1988,13084523
92000,Mideast,1988,43435353
93000,Great Lakes,1988,41720866
94000,Plains,1988,17533255
95000,Southeast,1988,58120493
96000,Southwest,1988,24859623
97000,Rocky Mountain,1988,7202616
98000,Far West,1988,38542275
Legend / Footnotes:,,1988,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1988,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1988,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1988,
,,1988,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1988,
0,United States,1989,246819222
1000,Alabama,1989,4030219
2000,Alaska ,1989,547160
4000,Arizona,1989,3622184
5000,Arkansas,1989,2346354
6000,California,1989,29218165
8000,Colorado,1989,3275815
9000,Connecticut,1989,3283404
10000,Delaware,1989,658274
11000,District of Columbia,1989,624168
12000,Florida,1989,12637718
13000,Georgia,1989,6411117
15000,Hawaii ,1989,1094588
16000,Idaho,1989,994422
17000,Illinois,1989,11409782
18000,Indiana,1989,5523679
19000,Iowa,1989,2770590
20000,Kansas,1989,2472838
21000,Kentucky,1989,3677318
22000,Louisiana,1989,4252896
23000,Maine,1989,1219961
24000,Maryland,1989,4727303
25000,Massachusetts,1989,6015478
26000,Michigan,1989,9253298
27000,Minnesota,1989,4338056
28000,Mississippi,1989,2574272
29000,Missouri,1989,5095844
30000,Montana,1989,799634
31000,Nebraska,1989,1574858
32000,Nevada,1989,1137382
33000,New Hampshire,1989,1104523
34000,New Jersey,1989,7726086
35000,New Mexico,1989,1503901
36000,New York,1989,17983084
37000,North Carolina,1989,6565462
38000,North Dakota,1989,646351
39000,Ohio,1989,10829216
40000,Oklahoma,1989,3150304
41000,Oregon,1989,2790579
42000,Pennsylvania,1989,11865992
44000,Rhode Island,1989,1000666
45000,South Carolina,1989,3456777
46000,South Dakota,1989,696698
47000,Tennessee,1989,4854432
48000,Texas,1989,16806729
49000,Utah,1989,1705865
50000,Vermont,1989,557708
51000,Virginia,1989,6120246
53000,Washington,1989,4746315
54000,West Virginia,1989,1806570
55000,Wisconsin,1989,4856568
56000,Wyoming,1989,458373
91000,New England,1989,13181740
92000,Mideast,1989,43584907
93000,Great Lakes,1989,41872543
94000,Plains,1989,17595235
95000,Southeast,1989,58733381
96000,Southwest,1989,25083118
97000,Rocky Mountain,1989,7234109
98000,Far West,1989,39534189
Legend / Footnotes:,,1989,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1989,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1989,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1989,
,,1989,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1989,
0,United States,1990,249622814
1000,Alabama,1990,4050055
2000,Alaska ,1990,553290
4000,Arizona,1990,3684097
5000,Arkansas,1990,2356586
6000,California,1990,29959515
8000,Colorado,1990,3307618
9000,Connecticut,1990,3291967
10000,Delaware,1990,669567
11000,District of Columbia,1990,605321
12000,Florida,1990,13033307
13000,Georgia,1990,6512602
15000,Hawaii ,1990,1113491
16000,Idaho,1990,1012384
17000,Illinois,1990,11453316
18000,Indiana,1990,5557798
19000,Iowa,1990,2781018
20000,Kansas,1990,2481349
21000,Kentucky,1990,3694048
22000,Louisiana,1990,4221532
23000,Maine,1990,1231719
24000,Maryland,1990,4799770
25000,Massachusetts,1990,6022639
26000,Michigan,1990,9311319
27000,Minnesota,1990,4389857
28000,Mississippi,1990,2578897
29000,Missouri,1990,5128880
30000,Montana,1990,800204
31000,Nebraska,1990,1581660
32000,Nevada,1990,1220695
33000,New Hampshire,1990,1112384
34000,New Jersey,1990,7762963
35000,New Mexico,1990,1521574
36000,New York,1990,18020784
37000,North Carolina,1990,6664016
38000,North Dakota,1990,637685
39000,Ohio,1990,10864162
40000,Oklahoma,1990,3148825
41000,Oregon,1990,2860375
42000,Pennsylvania,1990,11903299
44000,Rhode Island,1990,1005995
45000,South Carolina,1990,3501155
46000,South Dakota,1990,697101
47000,Tennessee,1990,4894492
48000,Texas,1990,17056755
49000,Utah,1990,1731223
50000,Vermont,1990,564798
51000,Virginia,1990,6216884
53000,Washington,1990,4903043
54000,West Virginia,1990,1792548
55000,Wisconsin,1990,4904562
56000,Wyoming,1990,453690
91000,New England,1990,13229502
92000,Mideast,1990,43761704
93000,Great Lakes,1990,42091157
94000,Plains,1990,17697550
95000,Southeast,1990,59516122
96000,Southwest,1990,25411251
97000,Rocky Mountain,1990,7305119
98000,Far West,1990,40610409
Legend / Footnotes:,,1990,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1990,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1990,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1990,
,,1990,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1990,
0,United States,1991,252980941
1000,Alabama,1991,4099156
2000,Alaska ,1991,570193
4000,Arizona,1991,3788576
5000,Arkansas,1991,2383144
6000,California,1991,30470736
8000,Colorado,1991,3387119
9000,Connecticut,1991,3302895
10000,Delaware,1991,683080
11000,District of Columbia,1991,600870
12000,Florida,1991,13369798
13000,Georgia,1991,6653005
15000,Hawaii ,1991,1136754
16000,Idaho,1991,1041316
17000,Illinois,1991,11568964
18000,Indiana,1991,5616388
19000,Iowa,1991,2797613
20000,Kansas,1991,2498722
21000,Kentucky,1991,3722328
22000,Louisiana,1991,4253279
23000,Maine,1991,1237081
24000,Maryland,1991,4867641
25000,Massachusetts,1991,6018470
26000,Michigan,1991,9400446
27000,Minnesota,1991,4440859
28000,Mississippi,1991,2598733
29000,Missouri,1991,5170800
30000,Montana,1991,809680
31000,Nebraska,1991,1595919
32000,Nevada,1991,1296171
33000,New Hampshire,1991,1109929
34000,New Jersey,1991,7814676
35000,New Mexico,1991,1555305
36000,New York,1991,18122510
37000,North Carolina,1991,6784280
38000,North Dakota,1991,635753
39000,Ohio,1991,10945762
40000,Oklahoma,1991,3175440
41000,Oregon,1991,2928507
42000,Pennsylvania,1991,11982164
44000,Rhode Island,1991,1010649
45000,South Carolina,1991,3570404
46000,South Dakota,1991,703669
47000,Tennessee,1991,4966587
48000,Texas,1991,17398005
49000,Utah,1991,1779780
50000,Vermont,1991,568606
51000,Virginia,1991,6301217
53000,Washington,1991,5025624
54000,West Virginia,1991,1798735
55000,Wisconsin,1991,4964343
56000,Wyoming,1991,459260
91000,New England,1991,13247630
92000,Mideast,1991,44070941
93000,Great Lakes,1991,42495903
94000,Plains,1991,17843335
95000,Southeast,1991,60500666
96000,Southwest,1991,25917326
97000,Rocky Mountain,1991,7477155
98000,Far West,1991,41427985
Legend / Footnotes:,,1991,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1991,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1991,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1991,
,,1991,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1991,
0,United States,1992,256514224
1000,Alabama,1992,4154014
2000,Alaska ,1992,588736
4000,Arizona,1992,3915740
5000,Arkansas,1992,2415984
6000,California,1992,30974659
8000,Colorado,1992,3495939
9000,Connecticut,1992,3300712
10000,Delaware,1992,694925
11000,District of Columbia,1992,597565
12000,Florida,1992,13650553
13000,Georgia,1992,6817203
15000,Hawaii ,1992,1158613
16000,Idaho,1992,1071685
17000,Illinois,1992,11694184
18000,Indiana,1992,5674547
19000,Iowa,1992,2818401
20000,Kansas,1992,2532394
21000,Kentucky,1992,3765469
22000,Louisiana,1992,4293003
23000,Maine,1992,1238508
24000,Maryland,1992,4923368
25000,Massachusetts,1992,6028709
26000,Michigan,1992,9479065
27000,Minnesota,1992,4495572
28000,Mississippi,1992,2623734
29000,Missouri,1992,5217101
30000,Montana,1992,825770
31000,Nebraska,1992,1611687
32000,Nevada,1992,1351367
33000,New Hampshire,1992,1117784
34000,New Jersey,1992,7880508
35000,New Mexico,1992,1595442
36000,New York,1992,18246653
37000,North Carolina,1992,6897214
38000,North Dakota,1992,638223
39000,Ohio,1992,11029431
40000,Oklahoma,1992,3220517
41000,Oregon,1992,2991755
42000,Pennsylvania,1992,12049450
44000,Rhode Island,1992,1012581
45000,South Carolina,1992,3620464
46000,South Dakota,1992,712801
47000,Tennessee,1992,5049742
48000,Texas,1992,17759738
49000,Utah,1992,1836799
50000,Vermont,1992,572751
51000,Virginia,1992,6414307
53000,Washington,1992,5160757
54000,West Virginia,1992,1806451
55000,Wisconsin,1992,5025398
56000,Wyoming,1992,466251
91000,New England,1992,13271045
92000,Mideast,1992,44392469
93000,Great Lakes,1992,42902625
94000,Plains,1992,18026179
95000,Southeast,1992,61508138
96000,Southwest,1992,26491437
97000,Rocky Mountain,1992,7696444
98000,Far West,1992,42225887
Legend / Footnotes:,,1992,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1992,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1992,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1992,
,,1992,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1992,
0,United States,1993,259918588
1000,Alabama,1993,4214202
2000,Alaska ,1993,599432
4000,Arizona,1993,4065440
5000,Arkansas,1993,2456303
6000,California,1993,31274928
8000,Colorado,1993,3613734
9000,Connecticut,1993,3309175
10000,Delaware,1993,706378
11000,District of Columbia,1993,595301
12000,Florida,1993,13927185
13000,Georgia,1993,6978240
15000,Hawaii ,1993,1172838
16000,Idaho,1993,1108768
17000,Illinois,1993,11809579
18000,Indiana,1993,5739019
19000,Iowa,1993,2836972
20000,Kansas,1993,2556547
21000,Kentucky,1993,3812206
22000,Louisiana,1993,4316428
23000,Maine,1993,1242302
24000,Maryland,1993,4971889
25000,Massachusetts,1993,6060569
26000,Michigan,1993,9540114
27000,Minnesota,1993,4555954
28000,Mississippi,1993,2655100
29000,Missouri,1993,5271175
30000,Montana,1993,844761
31000,Nebraska,1993,1625590
32000,Nevada,1993,1411215
33000,New Hampshire,1993,1129458
34000,New Jersey,1993,7948915
35000,New Mexico,1993,1636453
36000,New York,1993,18374954
37000,North Carolina,1993,7042818
38000,North Dakota,1993,641216
39000,Ohio,1993,11101140
40000,Oklahoma,1993,3252285
41000,Oregon,1993,3060367
42000,Pennsylvania,1993,12119724
44000,Rhode Island,1993,1015112
45000,South Carolina,1993,3663314
46000,South Dakota,1993,722159
47000,Tennessee,1993,5137584
48000,Texas,1993,18161612
49000,Utah,1993,1898404
50000,Vermont,1993,577748
51000,Virginia,1993,6509630
53000,Washington,1993,5278842
54000,West Virginia,1993,1817539
55000,Wisconsin,1993,5084889
56000,Wyoming,1993,473081
91000,New England,1993,13334364
92000,Mideast,1993,44717161
93000,Great Lakes,1993,43274741
94000,Plains,1993,18209613
95000,Southeast,1993,62530549
96000,Southwest,1993,27115790
97000,Rocky Mountain,1993,7938748
98000,Far West,1993,42797622
Legend / Footnotes:,,1993,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1993,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1993,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1993,
,,1993,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1993,
0,United States,1994,263125821
1000,Alabama,1994,4260229
2000,Alaska ,1994,603308
4000,Arizona,1994,4245089
5000,Arkansas,1994,2494019
6000,California,1994,31484435
8000,Colorado,1994,3724168
9000,Connecticut,1994,3316121
10000,Delaware,1994,717545
11000,District of Columbia,1994,589239
12000,Florida,1994,14239444
13000,Georgia,1994,7157165
15000,Hawaii ,1994,1187536
16000,Idaho,1994,1145140
17000,Illinois,1994,11912585
18000,Indiana,1994,5793526
19000,Iowa,1994,2850746
20000,Kansas,1994,2580513
21000,Kentucky,1994,3849088
22000,Louisiana,1994,4347481
23000,Maine,1994,1242662
24000,Maryland,1994,5023060
25000,Massachusetts,1994,6095241
26000,Michigan,1994,9597737
27000,Minnesota,1994,4610355
28000,Mississippi,1994,2688992
29000,Missouri,1994,5324497
30000,Montana,1994,861306
31000,Nebraska,1994,1639041
32000,Nevada,1994,1499298
33000,New Hampshire,1994,1142560
34000,New Jersey,1994,8014306
35000,New Mexico,1994,1682398
36000,New York,1994,18459470
37000,North Carolina,1994,7187398
38000,North Dakota,1994,644804
39000,Ohio,1994,11152454
40000,Oklahoma,1994,3280940
41000,Oregon,1994,3121264
42000,Pennsylvania,1994,12166050
44000,Rhode Island,1994,1015960
45000,South Carolina,1994,3705397
46000,South Dakota,1994,730790
47000,Tennessee,1994,5231438
48000,Texas,1994,18564062
49000,Utah,1994,1960446
50000,Vermont,1994,583836
51000,Virginia,1994,6593139
53000,Washington,1994,5375161
54000,West Virginia,1994,1820421
55000,Wisconsin,1994,5133678
56000,Wyoming,1994,480283
91000,New England,1994,13396380
92000,Mideast,1994,44969670
93000,Great Lakes,1994,43589980
94000,Plains,1994,18380746
95000,Southeast,1994,63574211
96000,Southwest,1994,27772489
97000,Rocky Mountain,1994,8171343
98000,Far West,1994,43271002
Legend / Footnotes:,,1994,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1994,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1994,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1994,
,,1994,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1994,
0,United States,1995,266278393
1000,Alabama,1995,4296800
2000,Alaska ,1995,604412
4000,Arizona,1995,4432499
5000,Arkansas,1995,2535399
6000,California,1995,31696582
8000,Colorado,1995,3826653
9000,Connecticut,1995,3324144
10000,Delaware,1995,729734
11000,District of Columbia,1995,580517
12000,Florida,1995,14537875
13000,Georgia,1995,7328413
15000,Hawaii ,1995,1196854
16000,Idaho,1995,1177322
17000,Illinois,1995,12008437
18000,Indiana,1995,5851459
19000,Iowa,1995,2867373
20000,Kansas,1995,2601007
21000,Kentucky,1995,3887427
22000,Louisiana,1995,4378779
23000,Maine,1995,1243480
24000,Maryland,1995,5070033
25000,Massachusetts,1995,6141445
26000,Michigan,1995,9676211
27000,Minnesota,1995,4660180
28000,Mississippi,1995,2722659
29000,Missouri,1995,5378247
30000,Montana,1995,876553
31000,Nebraska,1995,1656992
32000,Nevada,1995,1581578
33000,New Hampshire,1995,1157561
34000,New Jersey,1995,8083242
35000,New Mexico,1995,1720394
36000,New York,1995,18524104
37000,North Carolina,1995,7344674
38000,North Dakota,1995,647832
39000,Ohio,1995,11202751
40000,Oklahoma,1995,3308208
41000,Oregon,1995,3184369
42000,Pennsylvania,1995,12198403
44000,Rhode Island,1995,1017002
45000,South Carolina,1995,3748582
46000,South Dakota,1995,737925
47000,Tennessee,1995,5326936
48000,Texas,1995,18958751
49000,Utah,1995,2014177
50000,Vermont,1995,589002
51000,Virginia,1995,6670693
53000,Washington,1995,5481027
54000,West Virginia,1995,1823700
55000,Wisconsin,1995,5184836
56000,Wyoming,1995,485160
91000,New England,1995,13472634
92000,Mideast,1995,45186033
